,total_pass,accurate_pass,total_long_balls,accurate_long_balls,goal_assist,good_high_claim,saved_shots_from_inside_the_box,saves,minutes_played,touches,possession_lost_ctrl,goals_prevented,total_cross,accurate_cross,aerial_lost,duel_lost,duel_won,dispossessed,on_target_scoring_attempt,goals,total_clearance,outfielder_block,interception_won,total_tackle,fouls,expected_goals,expected_assists,aerial_won,was_fouled,shot_off_target,challenge_lost,total_contest,won_contest,big_chance_created,clearance_off_line,key_pass,error_lead_to_a_shot,big_chance_missed,penalty_miss,blocked_scoring_attempt,penalty_save,punches,penalty_conceded,total_offside,total_keeper_sweeper,accurate_keeper_sweeper,hit_woodwork,last_man_tackle,own_goals,penalty_won,error_lead_to_a_goal,pass_accuracy,long_ball_accuracy,cross_accuracy,keeper_sweeper_accuracy,contest_win_rate,contest_loss_rate,duel_win_rate,aerial_win_rate,rating
total_tackle,0.23088228203485792,0.2249568584113751,-0.04577424450215236,-0.01618336050859623,0.011454298222657878,-0.14001425537088122,-0.17356003198238576,-0.19199351193923528,0.23196041609337678,0.32985097425396903,0.16791902623499572,0.011717709730221518,0.08261149462956165,0.05479316561431058,0.05494808263336671,0.1991766626869505,0.60933454357386,0.04821504465623107,-0.01906643103166055,-0.025816110804861764,0.1805643727377265,0.12379417990017304,0.21675504883909835,1.0,0.18795803833008753,-0.050912887067293265,0.038840465775307406,0.09356739094270021,0.11943265041622875,-0.0032022999899963623,0.22593701033881086,0.06506274334328978,0.05873699646180113,0.023054919149092606,-9.635963423647436e-06,0.06974190491516502,0.018952402369554665,-0.0484214007717841,-0.010702602016730716,-0.00038644329297072926,-0.0341711582642334,-0.11856351977268662,0.006860055710024802,-0.0349831739739439,-0.12254226799630322,-0.1219092672984901,-0.019643882437710907,0.09824228452146823,-0.0009890642497039197,0.00078313313487754,0.014186494333773943,0.10058497824726045,-0.012128537259061416,-0.00819421509501529,-0.16783720791877457,0.025490044324045908,0.15635936163045563,0.27950941344613506,0.028817097954042168,0.19648536100920175
fouls,0.058495857317602415,0.05883762274620046,-0.12321641108267212,-0.08080609100629506,0.004091570163029854,-0.14011629393816286,-0.17186298191864374,-0.19041241147078683,0.16644297185412432,0.10571982684872198,0.10673522208230914,0.01387723439595736,0.011425482619437401,0.004494572377015629,0.16691958828753894,0.5486380808587132,0.24622905460875358,0.11015070973173294,0.05575052336724343,0.03228600186232014,0.07070889229280064,0.059965406353313634,0.10053271011086014,0.18795803833008753,1.0,0.06189730651096385,0.002715757274296113,0.14292651878312185,0.13406285115292157,0.08026918669466578,0.1129213817899275,0.08879005361392976,0.060910002165121165,0.013902775635859845,0.008852472555308011,0.05269835089421982,-0.009060893871797107,0.03028565335976342,0.03038386232354088,0.0436996909853382,-0.032474002614382914,-0.11571749132535578,0.0699072929048875,0.06686040388649536,-0.123169905874012,-0.12258612039819385,0.025072511214773704,0.022881343721621775,-0.002853556333690568,0.005526257945601657,-0.009970996869713537,0.009584038125558777,0.02752166875456234,-0.007056888751829145,-0.13881854933408708,-0.021545927275791514,0.058301554686377065,-0.26084713453088926,-0.015805088286246872,-0.05880583460949807
expected_goals,-0.0989345821595435,-0.09760855434508803,-0.16594328398254204,-0.13601643560242976,0.08049953803504441,-0.07699580371463609,-0.09526287051585323,-0.10538195438457643,0.06266271443875847,-0.047433381382411405,0.08766153476275881,0.007054796188061742,0.03184640755641565,0.015542144364490619,0.15266408301512482,0.2029901164946397,0.11809943242144938,0.17949600252788656,0.6200494664846234,0.5885866556817655,-0.12282512087185489,-0.07481302669863463,-0.07613752961028833,-0.050912887067293265,0.06189730651096385,1.0,0.11937432106809813,0.08126008767563929,0.1366637735522345,0.4218593757010558,-0.01825920441638356,0.1701551846084236,0.1264713702462523,0.0895837358040713,-0.0004251175527551958,0.15498876035460304,-0.026752576521590774,0.5574670120657589,0.24242858543777213,0.2793292170962344,-0.01866545926701905,-0.06496120870226472,-0.006098272925117258,0.21410782230740136,-0.0675083168040627,-0.06698589630440172,0.18921678727537902,-0.019004537467809654,-0.019966888952768047,0.12229496911765188,-0.0255018166745484,-0.0604676951767575,0.05946601610422761,-0.017716972604385185,,-0.007675582823735199,-0.06587169237288239,-0.053802815171271653,-0.05380331895266673,0.2702106575908662
expected_assists,0.10178446120484252,0.10312485565144215,-0.09587092715368845,-0.045611605831825,0.34155280161892243,-0.08567470770792181,-0.10781178945632447,-0.11963112053473492,0.08958655304307461,0.17314989046474605,0.22711183858405393,0.008745950607411778,0.43157974899467527,0.5250518353620555,-0.009246808696803992,0.11449311243585587,0.11266282802683122,0.11663083004348378,0.13069767967613474,0.060917289984193455,-0.11018968276797703,-0.0570849690418921,-0.01749315744725532,0.038840465775307406,0.002715757274296113,0.11937432106809813,1.0,-0.031769816154628504,0.11993811872254959,0.135159526412609,0.07243082893189247,0.22637055894350117,0.19319901505210688,0.581608021634685,-0.016236200131793502,0.6048103069983891,0.00042160175821072117,0.055809741308747565,0.011517511083471457,0.15731147249567975,-0.02022473773206804,-0.07427430398374488,-0.016858624035829082,0.07091865636126223,-0.07592145202180986,-0.07526052181863076,0.0387061932290488,-0.01597448103923068,-0.020525338269665207,0.039985197459752785,-0.008118904490887816,0.07882599431863858,0.0831953192971956,0.3039860239277115,0.016502071702584036,0.018308015358515832,-0.010203253665539825,-0.010726335241253073,-0.04610459368148932,0.3265575239412968
aerial_won,0.22333096457967122,0.19546354136056476,0.008419059040201831,0.020672276439747818,-0.0006532355555560293,-0.07095516267745391,-0.10333773048301745,-0.11353608825219189,0.24097073906281352,0.244912291300887,0.14331014600642514,0.015671405919082514,-0.10940183318883263,-0.071941742750076,0.36590832796674966,0.22646557796551564,0.6183483765179152,0.01414573613044273,0.06082216562616792,0.02776787505783499,0.3673460954033571,0.15669597488338838,0.14420556147050423,0.09356739094270021,0.14292651878312185,0.08126008767563929,-0.031769816154628504,1.0,0.08048105123247858,0.1311305114568961,-0.001469809719458347,-0.05555013878546853,-0.046103494443582554,-0.012033297725475641,0.03203184437362535,-0.0270353927583863,0.019215851133603464,0.06411178400889853,0.014673215466511623,0.02695564594718768,-0.015818462291683273,-0.045784609968550646,0.022308380551848358,0.053039600074353814,-0.07772748571533093,-0.07720600133827973,0.017266369931420233,0.05397890552704311,0.03126305283266849,0.006285682236948875,0.004803122782400634,-0.07896698140625263,-0.012477995178736948,0.003047666050191307,-0.01216691035321784,0.005689509035618266,0.017405395975687545,0.2633598970640222,0.4933797526435499,0.16233674125494413
was_fouled,0.030235206363086912,0.024708771840844093,-0.11353569288834087,-0.07710027231723177,0.04374271133472618,-0.09738418825691544,-0.1210113108468466,-0.1336115922384818,0.1810638617238043,0.14024241098743745,0.2145342703472572,0.015689434323927734,0.13643977763543988,0.09457716983356435,0.09473458435204242,0.2633178103887668,0.569272264524977,0.20593537251619307,0.1560810866736202,0.10158265228437398,-0.05413960204167197,-0.031954014534211796,0.04485672525178836,0.11943265041622875,0.13406285115292157,0.1366637735522345,0.11993811872254959,0.08048105123247858,1.0,0.14474768978076388,0.09590164604256671,0.24115439771062538,0.19077974213564036,0.06163469471775584,-0.009320360115937123,0.16850460244839713,-0.007099973927321128,0.06330325619717875,0.012703117175915766,0.11829446610343666,-0.027200595559554133,-0.09003965798587855,-0.01787515714769199,0.08688338991999661,-0.09168154093250376,-0.09005194735450014,0.05590868232911391,-0.01695855237050035,-0.009137905357850603,0.09670002002504188,-0.02295061858609155,-0.002621965946767574,0.053717255089909786,0.0028613979868084053,0.09201328565444883,-0.0014482121472201136,0.0012441924493652597,0.22430914544469782,-0.02063313087423649,0.21107006606636516
shot_off_target,-0.007282075820553121,-0.004266232466936632,-0.14225498982380455,-0.10220530278328338,0.07889627190712475,-0.08746806251896709,-0.10782332277621437,-0.11943707050211962,0.09156705254742904,0.051054800896244555,0.10941290689409561,0.007991846898777428,0.08343479080489395,0.05867933257123465,0.14848777911969435,0.19994557183923442,0.17423465470143076,0.13362055958195734,0.17615132469776731,0.09526534547531812,-0.08110344581508133,-0.03786101591807665,-0.02488869214885728,-0.0032022999899963623,0.08026918669466578,0.4218593757010558,0.135159526412609,0.1311305114568961,0.14474768978076388,1.0,0.0287202491581477,0.16485688052958639,0.13406718290664688,0.09707637615733765,0.003699197300266572,0.1687965286341448,-0.02297158113868915,0.32675799443577497,0.06737930837327663,0.14537741772624668,-0.021204162815986156,-0.07379663293257196,-0.0013532724213770647,0.12546509919063512,-0.07669017517698201,-0.07609669986117262,0.24299305750842268,-0.025769159729786162,-0.008056393175043863,0.035656725724758656,-0.006644051118521441,-0.006046450364329137,0.06491375401277118,-0.01726801358362267,,-0.00035699232975192096,-0.024274076050640355,-0.035020224840000044,-0.02605863200643599,0.16822801066021187
challenge_lost,0.10005997137688066,0.0971349474740362,-0.0634203842889999,-0.03844646138494282,0.03406929881635788,-0.09291559484672839,-0.11415634869378899,-0.12623975721024458,0.13460877518293207,0.1527815144438691,0.14094797330106937,0.00938296159191853,0.11691975033473162,0.0902569647044929,0.017272901462784988,0.400959518297824,0.17558377562611427,0.08752942721560984,0.007912720432765523,0.0031878618642095036,0.03097302956160965,0.04069528363982416,0.11710255738979926,0.22593701033881086,0.1129213817899275,-0.01825920441638356,0.07243082893189247,-0.001469809719458347,0.09590164604256671,0.0287202491581477,1.0,0.10402633222934218,0.0833466104205663,0.029424286895441538,0.004458989477635892,0.1034832521087683,0.017613996088302983,-0.02003258075110324,-0.007394589297721984,0.03845556301681013,-0.02134233514070224,-0.07676285405454857,-0.013240121643244078,-0.012891377030188004,-0.07973976985900079,-0.0806208869095145,-0.0006851145720190868,0.0007021764968227156,0.003912570722980532,0.004551931418420528,0.01122119395330687,0.048650846968104094,0.010558727361060631,0.012534880693519856,-0.1485447196791124,-0.006135799016713435,0.862634746100956,-0.19863797253963897,-0.029500470484588263,-0.043410006080182244
total_contest,-0.0827651213949542,-0.08360515457908714,-0.22128244244657605,-0.1822383359738132,0.07911673116222269,-0.11503445697594102,-0.143889329664597,-0.15922468965271602,0.07562328781419866,0.0627823319257152,0.3610480186231673,0.010231843974741233,0.25559627230151155,0.17765645751549522,0.034794697581691916,0.45735523107458453,0.34909344008471954,0.30934607883820175,0.2143029903623041,0.11570751469425665,-0.1789391490397894,-0.08746451496865532,-0.03103581396956518,0.06506274334328978,0.08879005361392976,0.1701551846084236,0.22637055894350117,-0.05555013878546853,0.24115439771062538,0.16485688052958639,0.10402633222934218,1.0,0.794933671751342,0.11823141469442168,-0.0119727243027344,0.2532556990204945,-0.012489396372481356,0.09148647690965143,0.031699500144187126,0.18468051779922365,-0.028375062915300956,-0.09875344386718257,-0.021609620100585925,0.11568889957548292,-0.10130169260725597,-0.1004593762656797,0.06736557554936955,-0.03894398715574268,-0.022930182186853172,0.041662934890452814,-0.026044791683157847,-0.023994541242218156,0.06672381950510971,0.0009269763089555414,0.023559303396650636,-0.0032705031170176197,-0.20088446897849516,-0.07837014844388768,-0.09094007063243449,0.08824091997987575
won_contest,-0.026780658151476677,-0.027433305947657687,-0.15558694637445233,-0.11785386768781722,0.06617767644231679,-0.08938636687184989,-0.11310484300945496,-0.12524485292395157,0.06107658990795155,0.08184483952588115,0.23067141535480243,0.0076694062028370424,0.20047958133616076,0.1360288938588425,0.010870535604634992,0.23685554293110603,0.3930977657292311,0.2431733211639789,0.1643467194216497,0.08837761191783143,-0.1318240983215655,-0.05159850673672704,-0.009790676692598602,0.05873699646180113,0.060910002165121165,0.1264713702462523,0.19319901505210688,-0.046103494443582554,0.19077974213564036,0.13406718290664688,0.0833466104205663,0.794933671751342,1.0,0.10210692818025566,-8.671311411956163e-05,0.21577853407811204,-0.010003799298371549,0.057424687337836955,0.008102689230594788,0.16251764569675192,-0.022484833796906037,-0.07825373916715908,-0.016858179148096317,0.06450511828838516,-0.07911033633181298,-0.07840059494522823,0.04275930088880478,-0.03167859700883211,-0.018402216441800578,0.03127021205828187,-0.013442191055777914,0.005607076185187883,0.07578249666564091,-0.0005016144897011334,0.023559303396650636,0.6290694317967204,-0.13677716268219228,0.11794296645807292,-0.06297978932885312,0.20143789313473975
big_chance_created,0.01968988001588023,0.020631276877886042,-0.058839000102282435,-0.03234374352671097,0.4565722685026256,-0.0480394907099112,-0.05881818732150954,-0.06613954648591086,0.05033442346388293,0.06456064483290631,0.111606000761057,0.00541367277315005,0.2225349526736142,0.3069970704854173,0.012813110586232386,0.0684374841717481,0.062009822792572285,0.05446233135954051,0.08428006635959225,0.0537245735599055,-0.05339362295010531,-0.028057053135219952,-0.014032738555560541,0.023054919149092606,0.013902775635859845,0.0895837358040713,0.581608021634685,-0.012033297725475641,0.06163469471775584,0.09707637615733765,0.029424286895441538,0.11823141469442168,0.10210692818025566,1.0,0.0010091305694765595,0.4454755480662484,-0.004011176409854899,0.05060913747289232,0.003088276352392858,0.07881485589911943,-0.012518240760805398,-0.0421858468816916,-0.016326302096945147,0.06314904396943534,-0.04394465173651515,-0.04354589638890982,0.027606192919466293,-0.006971363539789603,-0.018131996761371685,0.010980783360342916,-0.004117363845518995,0.025982911185320944,0.045834337531690104,0.21270048556598745,0.013549755108590729,0.014264987257545459,-0.00888702885299922,0.002231324032923727,-0.03324716447711914,0.318060505757355
clearance_off_line,0.05396654334575691,0.05386558441131876,0.01767605311706542,0.022775173939984614,-0.014621914257470328,-0.01335500693690995,-0.016536423569432728,-0.01828771528255442,0.04359791394642903,0.05360839180129444,-0.0027386554482339773,0.0012243979762282333,-0.023483346906923427,-0.021705048616639445,0.023798041481810958,0.004902820463076967,0.015078231051473542,-0.016535054414942487,-0.011209544561967837,0.00907966570167619,0.07434284862293469,0.20444136186406536,0.04241197343871733,-9.635963423647436e-06,0.008852472555308011,-0.0004251175527551958,-0.016236200131793502,0.03203184437362535,-0.009320360115937123,0.003699197300266572,0.004458989477635892,-0.0119727243027344,-8.671311411956163e-05,0.0010091305694765595,1.0,-0.018975345394833892,-0.006003268165704811,-0.002650736172516631,-0.0038266640720371354,-0.012149309624592203,-0.0032375444630142144,-0.011267593180326604,0.0043634724250815535,-0.006529444578405658,-0.011709391885287804,-0.011618777474367308,-0.004069234058884061,0.005614365377647037,0.016084270649344076,-0.006407031467825934,0.0036092977395498415,0.02275172261813972,0.010102996953574783,-0.01534276496100416,,0.018291259510726434,-0.004038647561917395,0.012305141225846443,0.013719288699478988,0.09440924487404213
key_pass,0.10894976579779965,0.11091347265725093,-0.11347605038112915,-0.051339754282745245,0.3420610166626204,-0.10777787127489824,-0.13272530813775218,-0.14699904433030705,0.1394692092590201,0.19466863274551083,0.2603936630289168,0.008963209038302037,0.4571130420194034,0.545418985571003,0.026850236859623098,0.17992825975108911,0.15706015223715492,0.15925551813667255,0.1721011730079053,0.10343164957248215,-0.127738681317656,-0.0686227294002323,-0.013841224488842237,0.06974190491516502,0.05269835089421982,0.15498876035460304,0.6048103069983891,-0.0270353927583863,0.16850460244839713,0.1687965286341448,0.1034832521087683,0.2532556990204945,0.21577853407811204,0.4454755480662484,-0.018975345394833892,1.0,-0.014044613092055264,0.06095071468088842,0.02786913034216115,0.1838580313873737,-0.0271874991257668,-0.0912645393317711,-0.01669640030201473,0.08142256309372599,-0.09602111349449557,-0.09517620235329441,0.054005904936421996,-0.02227380859927912,-0.010642974830049558,0.02437626811178977,-0.027854886168755817,0.08982290837951817,0.10887500170783952,0.30256320324084746,0.02573371107649916,0.026353960552845657,0.012271897325741426,-0.027084257490378284,-0.05783360321537022,0.38621448166856387
error_lead_to_a_shot,0.07016398434623368,0.06270996949751487,0.0476166704118826,0.04181766648297434,-0.016190418699518788,0.01986202974883693,0.026779510444912145,0.018957908167146636,0.0529662157237017,0.0731363561666151,0.05086214411827231,0.016624284025443695,-0.005183237385474904,-0.006084060172952704,-0.0025893446509212804,-0.002816590262611237,0.014250135836671398,-0.002800463934905426,-0.013769120072394088,-0.019668748880461693,0.051098483760206655,0.03526579499968914,0.0418128345313439,0.018952402369554665,-0.009060893871797107,-0.026752576521590774,0.00042160175821072117,0.019215851133603464,-0.007099973927321128,-0.02297158113868915,0.017613996088302983,-0.012489396372481356,-0.010003799298371549,-0.004011176409854899,-0.006003268165704811,-0.014044613092055264,1.0,-0.023993402071814482,-0.00795654734226957,-0.029816564947496696,0.030744230587231993,0.03073832742317339,0.00044587009900586797,-0.0041614950299437,0.012182119075403584,0.010994711388280622,0.004108086037712689,0.008574802650045078,0.009348738544646486,0.000699293634535818,-0.006267070653341938,0.008837539759195094,-0.003003078283715196,-0.005629042296874201,-0.04944635119001126,-0.0066458639962981,0.057977220199518884,0.012444425055870517,0.0252998646515926,-0.06709965774897919
big_chance_missed,-0.08014418315906388,-0.07857527856459663,-0.10959160891262254,-0.09773672189130202,0.04341179874559204,-0.04568950744342887,-0.056573617021130354,-0.06256505200430074,0.02960194636441483,-0.05141704062618931,0.03804218921770598,0.004188851470678654,-0.009437245138791395,-0.013143507123506457,0.09524193054243564,0.1105802485193861,0.05750003419986638,0.0862936306075583,0.359864098332372,0.10477588505836308,-0.07516428508624724,-0.05307826782320314,-0.04959283959221538,-0.0484214007717841,0.03028565335976342,0.5574670120657589,0.055809741308747565,0.06411178400889853,0.06330325619717875,0.32675799443577497,-0.02003258075110324,0.09148647690965143,0.057424687337836955,0.05060913747289232,-0.002650736172516631,0.06095071468088842,-0.023993402071814482,1.0,0.17352489723027265,0.11609488174413235,-0.011076131411995033,-0.038548147890455256,-9.683088840394453e-05,0.166060189944939,-0.04005960837221898,-0.03974960270754269,0.20926739626127044,-0.012270692000532388,-0.016043179127823354,0.04896573384061321,-0.019559501524034847,-0.047801182146466725,0.017626324270757728,-0.016359787006762147,,-0.024715147009363263,-0.023582403605285674,-0.031234205413017902,-0.017389680312685896,-0.05643016718782084
penalty_miss,-0.016478842183546078,-0.017909279249244184,-0.02209322457318321,-0.015961812498455873,0.01175744457489063,-0.008098982999480128,-0.0100283147731577,-0.011090364525636857,0.021111990925209493,-0.007022246712451776,0.025299975290002077,0.0007425213959765106,0.010491329695305883,-0.0006781067141180101,0.04997077636062068,0.05761251175901922,0.011405235198492899,0.03293186250636327,0.11414847234125648,0.03831236196366663,-0.024060376465861684,-0.016479625871086992,0.0007288859729044877,-0.010702602016730716,0.03038386232354088,0.24242858543777213,0.011517511083471457,0.014673215466511623,0.012703117175915766,0.06737930837327663,-0.007394589297721984,0.031699500144187126,0.008102689230594788,0.003088276352392858,-0.0038266640720371354,0.02786913034216115,-0.00795654734226957,0.17352489723027265,1.0,0.020744182157521048,-0.0019633698200144808,-0.006833096084758613,0.03564815921275583,0.04426805609203711,-0.007101019584729512,-0.007046067567331079,0.09609026849073808,-0.004410511663810237,-0.0028438353198430863,0.07125772528907605,-0.005011837844611411,-0.015681959031844654,0.026150098207049475,-0.018521180274871537,,-0.015710073457577908,-0.014145653032215951,-0.031205815404132746,-0.019524619195776215,-0.023928287486986083
blocked_scoring_attempt,-0.028110586630216285,-0.025583860693639836,-0.12824076277515067,-0.09564119027667611,0.05531287426027628,-0.07528513051214109,-0.09321948034246676,-0.1030918994142082,0.065933073291692,0.032361407312198935,0.1259819225326429,0.006902202437977304,0.14829821859526005,0.1045396459839232,0.05766922370121361,0.1537399721825397,0.11589069196679419,0.15228041451906246,0.1721160566774806,0.10322779768936961,-0.11879382584845863,-0.05964496272136183,-0.036947845678209384,-0.00038644329297072926,0.0436996909853382,0.2793292170962344,0.15731147249567975,0.02695564594718768,0.11829446610343666,0.14537741772624668,0.03845556301681013,0.18468051779922365,0.16251764569675192,0.07881485589911943,-0.012149309624592203,0.1838580313873737,-0.029816564947496696,0.11609488174413235,0.020744182157521048,1.0,-0.018250754835869864,-0.06351791707379463,0.001741433679776242,0.10911771820187595,-0.0660084341750003,-0.06549762068125561,0.05527022602878207,-0.021501723003077646,-0.017006812930169972,0.007718840981787848,-0.019642999299126343,0.005924448989584387,0.040403991359010905,-0.010355159557134286,,0.014531304569211272,-0.02540164813788208,-0.032859985308772044,-0.035736514811652534,0.11103851135904766
penalty_save,0.007616604166043222,-0.00839473566612182,0.1273797425900484,0.07572329046853508,-0.009951210819922469,0.10092099459832897,0.19716848594068212,0.20085955376059023,0.031362180501209015,0.003541650519454449,0.03871948637004089,0.20141029306418629,-0.024297477559250942,-0.01731934429669595,-0.030748817997903327,-0.05055837455591839,-0.04352739729833988,-0.025454497256128607,-0.01931950722139903,-0.011588602252204523,-0.006098908531793823,-0.01699930463407218,-0.025239466253947598,-0.0341711582642334,-0.032474002614382914,-0.01866545926701905,-0.02022473773206804,-0.015818462291683273,-0.027200595559554133,-0.021204162815986156,-0.02134233514070224,-0.028375062915300956,-0.022484833796906037,-0.012518240760805398,-0.0032375444630142144,-0.0271874991257668,0.030744230587231993,-0.011076131411995033,-0.0019633698200144808,-0.018250754835869864,1.0,0.1286543921940009,0.01754420654301093,-0.01157928571923937,0.05376849646156945,0.05598856839561191,-0.006122578982701569,-0.0037315080047324346,-0.0024060233979673476,-0.003287294620851306,0.016601147899044,-0.05055320659527845,-0.025657014111279162,,0.030533046578268157,,,0.0399260943902212,0.040573567170192504,0.0693999840262223
punches,0.006924267967306637,-0.03322788640132311,0.3927601264618137,0.2970145267131351,-0.03281663035814479,0.3806720814922688,0.3997118912581427,0.4565518902323385,0.10449938466101558,-0.00488618806497078,0.061885701353633374,0.029063797142974426,-0.08456226488110201,-0.06027633841466785,-0.10633686864060385,-0.1772168060003685,-0.14662431314996768,-0.08758205049205314,-0.06723748516875591,-0.040331694961461384,0.037341531470393895,-0.05916250762061761,-0.08511722273350612,-0.11856351977268662,-0.11571749132535578,-0.06496120870226472,-0.07427430398374488,-0.045784609968550646,-0.09003965798587855,-0.07379663293257196,-0.07676285405454857,-0.09875344386718257,-0.07825373916715908,-0.0421858468816916,-0.011267593180326604,-0.0912645393317711,0.03073832742317339,-0.038548147890455256,-0.006833096084758613,-0.06351791707379463,0.1286543921940009,1.0,0.02330104509226066,-0.04029927072621101,0.2598867164837095,0.25906624982956,-0.021308349577775696,-0.012986729487975097,0.023247961406952157,-0.011440738150401671,0.012353789088391505,-0.13599780006505566,-0.04084931361084087,,0.019010936597923373,,,0.16156402904707923,0.1440565293243242,0.08062187661198388
penalty_conceded,0.02102855989376739,0.022283668765001853,0.013578389849555285,0.01600314281999897,-0.0016667361061681544,0.004536432812202784,0.015495648977249902,0.011298923286497436,0.01507128991370624,0.01906241498741557,-0.023732553792872323,0.0018781324669808104,-0.021248628663959167,-0.02064902567464897,0.0009805342008526424,-7.10337416019441e-05,0.0033163408327042784,-0.025712980790702087,-0.023203023962803986,-0.019034059003788188,0.0454957865461085,0.021241279859826143,0.01656192380636763,0.006860055710024802,0.0699072929048875,-0.006098272925117258,-0.016858624035829082,0.022308380551848358,-0.01787515714769199,-0.0013532724213770647,-0.013240121643244078,-0.021609620100585925,-0.016858179148096317,-0.016326302096945147,0.0043634724250815535,-0.01669640030201473,0.00044587009900586797,-9.683088840394453e-05,0.03564815921275583,0.001741433679776242,0.01754420654301093,0.02330104509226066,1.0,-0.008038183529061252,-0.005732664608497372,-0.005289873200605637,0.0162435650153874,0.011340905683906407,-0.005914016577054077,0.004057070286859082,-0.0009727009070855212,0.0067765519172746135,-0.006895840795458015,-0.018941964720664985,0.01919906255207939,0.004264262549898044,-0.01036310086585078,-0.014854948246928543,0.022995514190495493,-0.09807546218020935
total_offside,-0.11953348498177618,-0.11823058400433738,-0.1332404176885321,-0.12263569079456266,0.0463467659866325,-0.047765040101080236,-0.059143581029479836,-0.06540718832681156,0.066896223605744,-0.08099794612270465,0.06649560182483669,0.004379138004982192,0.03689457854578563,0.02337767568524858,0.11619751830951724,0.16361187780447708,0.06909906664892393,0.12931921684433323,0.17638312587548896,0.11851384930604758,-0.08118729935496877,-0.05058711954843065,-0.05731309385368972,-0.0349831739739439,0.06686040388649536,0.21410782230740136,0.07091865636126223,0.053039600074353814,0.08688338991999661,0.12546509919063512,-0.012891377030188004,0.11568889957548292,0.06450511828838516,0.06314904396943534,-0.006529444578405658,0.08142256309372599,-0.0041614950299437,0.166060189944939,0.04426805609203711,0.10911771820187595,-0.01157928571923937,-0.04029927072621101,-0.008038183529061252,1.0,-0.04187939217120663,-0.04155530391039161,0.06648883816328167,-0.012660672945117446,-0.0038591478160186297,0.005523488059304963,-0.012336646203197103,-0.06969402501396336,0.015478785677121779,-0.011821670998356938,,-0.04988524893574038,-0.04826788021735819,-0.07104388954463392,-0.052468954509530555,0.03191067265969254
total_keeper_sweeper,0.0113490030004542,-0.020427418617691772,0.35709950770120147,0.2839902468606749,-0.034241063777290213,0.2889588243088477,0.3762919429371161,0.40417666141248604,0.11186857197368688,-0.01039890827844548,0.026620678512564205,-0.08291546019402579,-0.08787792409200457,-0.06263975425913589,-0.10990457663428983,-0.1851840742464255,-0.16827398133524527,-0.09157751414252041,-0.06987384533875823,-0.041913087750293586,-0.005351622676507683,-0.0614822505178566,-0.09076011035848784,-0.12254226799630322,-0.123169905874012,-0.0675083168040627,-0.07592145202180986,-0.07772748571533093,-0.09168154093250376,-0.07669017517698201,-0.07973976985900079,-0.10130169260725597,-0.07911033633181298,-0.04394465173651515,-0.011709391885287804,-0.09602111349449557,0.012182119075403584,-0.04005960837221898,-0.007101019584729512,-0.0660084341750003,0.05376849646156945,0.2598867164837095,-0.005732664608497372,-0.04187939217120663,1.0,0.985562227355981,-0.022143843111990053,-0.01349593497468773,-0.0010859116221692772,-0.011889325813956363,0.028195509185558017,-0.09592670054973332,-0.03514789724692854,,-0.018711853975000067,0.0289298176595703,-0.013160402013704102,0.12924608351861094,0.10365725121785904,0.025281670140769243
accurate_keeper_sweeper,0.011112272567149051,-0.021127241431911147,0.3570281161611154,0.28204112517863855,-0.03389891024345089,0.2888942778106185,0.37171039086571195,0.3965564287447208,0.11121945878036571,-0.010878990639531695,0.029201057926624887,-0.08370655092223378,-0.08719787115650442,-0.062155009663685985,-0.10899646224163184,-0.18430057534727406,-0.16690018473939564,-0.09084744004501741,-0.06933311893757964,-0.04158873873255108,-0.003899644782478487,-0.06100646339181977,-0.09003461147124792,-0.1219092672984901,-0.12258612039819385,-0.06698589630440172,-0.07526052181863076,-0.07720600133827973,-0.09005194735450014,-0.07609669986117262,-0.0806208869095145,-0.1004593762656797,-0.07840059494522823,-0.04354589638890982,-0.011618777474367308,-0.09517620235329441,0.010994711388280622,-0.03974960270754269,-0.007046067567331079,-0.06549762068125561,0.05598856839561191,0.25906624982956,-0.005289873200605637,-0.04155530391039161,0.985562227355981,1.0,-0.02197248055800212,-0.013391495204498713,-0.0007416353825052234,-0.011797318964631672,0.029897075051877647,-0.09883681750962221,-0.036521557378746315,,0.3604177114264159,0.0289298176595703,-0.013160402013704102,0.1342271903284306,0.10225462039562369,0.023885712371451703
